review_id	sentiment	label_id	input_ids	review_body	date
3902	1	2	[0, 100, 362, 10, 810, 8, 2162, 42, 3089, 11556, 8, 300, 10, 4613, 2755, 4, 939, 2162, 127, 4505, 1836, 650, 36, 3079, 438, 1437, 1105, 113, 13977, 43, 8, 24, 21, 1969, 4, 5, 1254, 9, 42, 3089, 11556, 32, 2770, 4, 47, 1395, 192, 5, 23618, 15291, 9, 7621, 12, 16472, 3607, 70, 81, 5, 10199, 50, 5, 1637, 25816, 878, 159, 5, 27595, 11, 5, 760, 4, 24, 16, 269, 1437, 269, 2721, 4, 5, 10199, 1374, 16, 3793, 8, 3041, 219, 8, 5, 21764, 109, 45, 1413, 66, 160, 127, 10762, 11, 10, 7735, 169, 4, 89, 16, 10, 3793, 3041, 9, 910, 15315, 159, 258, 2380, 9, 5, 6399, 4, 5, 21016, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I took a risk and bought this blouse and got a wonderful surprise. i bought my usual size small (34c  31"" waist) and it was perfect. the details of this blouse are amazing. you cannot see the flecks of copper-gold leaves all over the fabric or the gold threads running down the seam in the front. it is really  really beautiful. the fabric overall is soft and flowy and the sleeves do not stand out off my shoulders in a weird way. there is a soft flow of ruffle down both sides of the shirt. the fro"	2021-07-04T06:05:58Z
17160	1	2	[0, 16713, 3793, 8, 2422, 15391, 328, 42, 23204, 10438, 1326, 372, 23, 5, 9367, 1437, 23, 2352, 1437, 8, 190, 95, 5350, 1527, 62, 19, 10, 2131, 4076, 15, 10, 2569, 183, 23, 184, 4, 939, 437, 202, 11, 657, 19, 42, 71, 10, 76, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Super soft and super chic! this sweater wrap looks great at the mall  at church  and even just curling up with a hot drink on a cold day at home. i'm still in love with this after a year!	2021-07-04T06:05:58Z
12259	-1	0	[0, 100, 300, 42, 3588, 8, 5, 1468, 21, 2422, 34773, 8, 24, 17414, 4, 5, 2052, 6173, 2305, 24, 21, 22, 29530, 8, 23889, 113, 8, 45, 24, 17414, 23, 70, 1437, 53, 939, 303, 24, 7, 28, 32275, 12322, 4735, 98, 4, 5, 3588, 21, 1528, 7, 1836, 13, 162, 8, 5, 5933, 21, 205, 4, 939, 2638, 5, 2968, 5526, 11, 5, 1468, 95, 14594, 5, 1468, 56, 57, 55, 3793, 8, 45, 6744, 4, 5, 1468, 9180, 162, 9, 475, 2678, 2456, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I got this dress and the material was super fuzzy and itchy. the prior reviews stated it was ""warm and cozy"" and not itchy at all  but i found it to be uncomfortably so. the dress was true to size for me and the length was good. i loved the plaid in the material just wished the material had been more soft and not rough. the material reminded me of mohair."	2021-07-04T06:05:58Z
6084	1	2	[0, 16587, 5, 3588, 4, 939, 2333, 3568, 10, 650, 8, 40, 28, 28149, 24, 13, 41, 3023, 12, 23115, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Love the dress. i usually wear a small and will be exchanging it for an x-small.	2021-07-04T06:05:58Z
16571	-1	0	[0, 25101, 5779, 35, 1237, 650, 11, 7050, 8, 350, 251, 4, 5, 10199, 16, 6162, 53, 5, 5780, 16, 1256, 19, 5, 43383, 8, 14214, 4617, 4, 939, 218, 75, 206, 1437, 42, 3588, 16, 966, 5, 425, 1437, 24, 16, 45, 190, 22288, 8, 5, 223, 8433, 2653, 101, 6162, 25665, 2158, 4, 939, 33, 57, 11, 5, 2734, 539, 13, 81, 389, 107, 8, 42, 16, 10, 2649, 2458, 11, 127, 2979, 4, 342, 24, 124, 15, 5, 20004, 1437, 8, 1871, 110, 68, 13, 402, 357, 23, 4045, 6215, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very disappointed: runs small in chest and too long. the fabric is cheap but the print is pretty with the bead and flower detail. i don't think  this dress is worth the price  it is not even silk and the underlay feels like cheap gauze. i have been in the fashion industry for over 30 years and this is a miss mark in my opinion. put it back on the rack  and save your $ for something better at sweet retailer!	2021-07-04T06:05:58Z
6664	1	2	[0, 100, 437, 98, 7785, 939, 11743, 710, 4462, 15, 42, 23204, 9540, 328, 26388, 328, 42, 16, 5, 761, 9, 1152, 939, 283, 7, 6215, 31, 328, 182, 2216, 1437, 205, 1318, 1437, 34203, 1437, 8, 10262, 3793, 328, 939, 5328, 42, 81, 10, 30145, 5536, 3361, 3588, 13, 10, 367, 722, 8, 45, 129, 21, 939, 182, 3279, 1437, 127, 3701, 3559, 75, 24, 17414, 50, 35270, 23, 70, 734, 15, 5, 11159, 1437, 24, 21, 1341, 3473, 8, 3793, 4, 42, 16, 10, 828, 26428, 1437, 53, 939, 40, 2299, 120, 205, 304, 9, 24, 4, 939, 303, 24, 7, 422, 1528, 7, 1836, 4, 939, 3700, 3568, 10, 231, 8, 2740, 10, 650, 4, 127, 129, 2677, 1452, 428, 2, 1, 1, 1, 1]	I'm so glad i splurged on this sweater coat! wow! this is the kind of product i come to retailer from! very unique  good quality  flattering  and surprisingly soft! i wore this over a sleeveless dress for a few hours and not only was i very warm  my arms weren't itchy or irritated at all... on the contrary  it was quite comfortable and soft. this is a bit pricey  but i will definitely get good use of it. i found it to run true to size. i typically wear a 6 and ordered a small. my only quibb	2021-07-04T06:05:58Z
2614	1	2	[0, 3762, 9, 5, 144, 2721, 24043, 11837, 939, 348, 655, 450, 4, 939, 657, 24, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	One of the most beautiful sweaters i've ever seen. i love it!	2021-07-04T06:05:58Z
6004	-1	0	[0, 713, 9659, 324, 21, 350, 7174, 4, 47, 64, 192, 235, 149, 24, 4, 939, 1835, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This hoodie was too thin. you can see right through it. i returned it.	2021-07-04T06:05:58Z
5849	1	2	[0, 100, 2162, 42, 3588, 11, 258, 8089, 4, 24, 34, 41, 1365, 2564, 1437, 16, 182, 3473, 8, 1364, 157, 13, 10, 183, 3588, 1437, 878, 22379, 8771, 1437, 310, 86, 1437, 8, 937, 9881, 4, 939, 524, 650, 18699, 8, 5568, 28701, 4, 939, 2740, 5, 3023, 29, 4, 5, 2564, 16, 1365, 7082, 1437, 5, 10199, 95, 235, 13, 5, 1907, 9, 3588, 1437, 101, 10, 2674, 1035, 22861, 28517, 328, 939, 2813, 24, 376, 11, 97, 8089, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I bought this dress in both colors. it has an easy fit  is very comfortable and works well for a day dress  running errands  play time  and general casual. i am small framed and somewhat slender. i ordered the xs. the fit is easy loose  the fabric just right for the type of dress  like a favorite summer sweatshirt! i wish it came in other colors	2021-07-04T06:05:58Z
9842	-1	0	[0, 133, 3723, 2911, 783, 13, 42, 86, 478, 162, 11, 5, 1692, 9, 127, 14966, 16051, 1437, 45, 23, 127, 1632, 13977, 1437, 98, 24, 1415, 182, 8372, 77, 24, 29139, 66, 19, 5, 3723, 2911, 783, 98, 239, 62, 4, 939, 524, 11044, 219, 98, 24, 18, 678, 42, 74, 45, 28, 5, 403, 13, 961, 53, 939, 3489, 64, 3568, 3723, 2911, 783, 13657, 19, 117, 936, 4, 939, 21, 5779, 7, 671, 24, 1437, 5, 10199, 21, 182, 2579, 8, 5, 4286, 639, 5, 6399, 21, 10, 205, 65, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The peplum for this time hit me in the middle of my rib cage  not at my natural waist  so it looked very odd when it flared out with the peplum so high up. i am busty so it's possible this would not be the case for everyone but i generally can wear peplum tops with no problem. i was disappointed to return it  the fabric was very nice and the concept behind the shirt was a good one.	2021-07-04T06:05:58Z
5496	-1	0	[0, 100, 657, 5, 3195, 8117, 8, 10199, 4, 1437, 24, 34, 455, 14187, 328, 1437, 127, 934, 936, 19, 5, 3588, 16, 5, 7021, 2496, 111, 817, 24, 55, 101, 10, 21592, 3588, 8, 98, 29747, 24203, 116, 1437, 10, 1359, 36, 37641, 43, 2496, 74, 33, 57, 203, 357, 4, 1437, 3588, 1237, 739, 1437, 959, 5, 3124, 73, 1193, 21337, 443, 16, 3229, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the color patterns and fabric.  it has full lining!  my biggest problem with the dress is the swing style - makes it more like a maternity dress and so unflattering?  a straight (shift) style would have been much better.  dress runs large  however the arm/shoulder area is tight.	2021-07-04T06:05:58Z
2548	1	2	[0, 100, 794, 42, 11, 5, 1400, 1437, 45, 15, 1392, 8, 2638, 24, 4, 21, 98, 1372, 77, 24, 439, 15, 1392, 328, 24, 16, 16467, 156, 8, 16, 3793, 8, 23889, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I saw this in the store  not on sale and loved it. was so happy when it went on sale! it is beautifully made and is soft and cozy.	2021-07-04T06:05:58Z
11753	1	2	[0, 100, 818, 399, 75, 860, 42, 3588, 4, 939, 3203, 30, 24, 10, 367, 498, 8, 524, 98, 7785, 939, 851, 24, 10, 860, 328, 5, 2564, 16, 2770, 4, 98, 34203, 4, 5, 3195, 8, 1468, 13, 1136, 16, 1969, 4, 24, 1326, 372, 19, 9759, 918, 8, 8872, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I almost didn't try this dress. i walked by it a few times and am so glad i gave it a try! the fit is amazing. so flattering. the color and material for fall is perfect. it looks great with booties and heels.	2021-07-04T06:05:58Z
9969	-1	0	[0, 100, 21, 269, 2283, 7, 120, 42, 299, 11, 5, 7107, 131, 7328, 97, 34910, 1437, 939, 399, 75, 465, 14, 5, 299, 2564, 650, 1437, 53, 939, 802, 14, 5, 3229, 2564, 420, 5, 10762, 8, 7050, 399, 75, 356, 205, 19, 5, 1087, 1722, 12, 219, 28762, 9, 5, 299, 4, 939, 206, 42, 299, 74, 28, 34203, 15, 269, 7174, 1972, 1437, 53, 939, 437, 182, 6764, 8, 4007, 197, 3215, 1437, 98, 24, 399, 75, 356, 25, 205, 15, 162, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was really excited to get this top in the mail; unlike other reviewers  i didn't find that the top fit small  but i thought that the tight fit across the shoulders and chest didn't look good with the billow-y torso of the top. i think this top would be flattering on really thin girls  but i'm very tall and broad shouldered  so it didn't look as good on me.	2021-07-04T06:05:58Z
16388	0	1	[0, 133, 3588, 2035, 19, 80, 739, 14893, 1716, 31, 5, 760, 1498, 19, 21697, 154, 25816, 4, 5, 1079, 9, 5, 14893, 32, 842, 11538, 15, 29213, 1437, 8, 11, 937, 1437, 24, 18, 2129, 1318, 4, 10861, 2811, 5, 425, 1437, 182, 5779, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The dress arrived with two large buttons missing from the front complete with unraveling threads. the rest of the buttons are sewn on loosely  and in general  it's poor quality. ridiculous considering the price  very disappointed.	2021-07-04T06:05:58Z
2909	-1	0	[0, 7199, 10, 27115, 636, 3867, 5, 1421, 7092, 16, 195, 108, 134, 4, 6254, 2913, 127, 124, 3730, 8, 45, 25, 20454, 4, 1521, 15, 299, 16, 2679, 8, 5, 10199, 16, 3793, 98, 24, 18, 10, 205, 907, 114, 654, 207, 160, 50, 55, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Not a tunic unless the model pictured is 5'1. barely covered my backside and not as advertised. design on top is interesting and the fabric is soft so it's a good buy if 50% off or more.	2021-07-04T06:05:58Z
11217	-1	0	[0, 133, 3588, 21, 95, 350, 4812, 12365, 8, 35156, 8, 739, 4, 24, 21, 55, 7821, 2839, 352, 546, 172, 932, 8, 222, 45, 2564, 157, 4, 114, 47, 32, 164, 7, 860, 24, 1437, 1153, 1836, 159, 132, 10070, 4, 13, 5135, 1437, 939, 437, 195, 108, 306, 113, 8, 19446, 23246, 4, 939, 2162, 127, 2340, 1836, 204, 8, 24, 21, 182, 739, 4, 939, 74, 45, 5940, 25, 24, 18, 95, 45, 34203, 4, 939, 657, 65, 4793, 14442, 8, 13657, 98, 21, 182, 5779, 25, 939, 437, 41, 6215, 19479, 242, 17220, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"The dress was just too ill fitting and bulky and large. it was more matronly looking then anything and did not fit well. if you are going to try it  probably size down 2 sizes. for reference  i'm 5'4"" and 124 lbs. i bought my normal size 4 and it was very large. i would not recommend as it's just not flattering. i love one shoulder dresses and tops so was very disappointed as i'm an retailer devotee...."	2021-07-04T06:05:58Z
124	-1	0	[0, 133, 1270, 161, 24, 70, 17220, 9226, 10199, 9, 42, 299, 16, 258, 5, 275, 8, 2373, 233, 9, 5, 1521, 4, 5, 8089, 32, 11577, 8, 5, 4069, 9, 3183, 36, 1193, 21337, 16, 10, 29716, 1437, 23204, 12, 3341, 13504, 10199, 43, 16, 2679, 4, 959, 1437, 14, 16, 147, 5, 1313, 1450, 253, 15, 42, 65, 4, 5, 299, 16, 98, 12272, 219, 1437, 1437, 13116, 1437, 8, 1437, 13542, 1437, 9800, 4, 939, 1395, 4744, 6923, 7, 3568, 24, 4, 24, 115, 1796, 31, 10, 14187, 1437, 8, 14, 429, 33, 15960, 5, 936, 9, 12272, 219, 1437, 24, 17414, 10199, 4, 1437, 5, 13116, 10199, 9, 5, 5276, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The title says it all....this fabric of this top is both the best and worst part of the design. the colors are vibrant and the combination of materials (shoulder is a knit  sweater-like navy fabric) is interesting. however  that is where the positive comments end on this one. the top is so scratchy   stiff  and  frankly  uncomfortable. i cannot imagine wanting to wear it. it could benefit from a lining  and that might have solved the problem of scratchy  itchy fabric.  the stiff fabric of the bo	2021-07-04T06:05:58Z
9421	1	2	[0, 100, 437, 6254, 195, 108, 306, 113, 8, 7154, 465, 10, 19220, 118, 14, 965, 75, 444, 350, 251, 50, 5, 97, 5004, 4, 939, 6573, 4318, 7, 95, 6254, 1338, 5, 1255, 25, 4340, 7, 2227, 195, 4877, 31, 5, 1929, 13, 1246, 4, 42, 65, 16, 1969, 19, 3269, 6255, 1536, 4, 939, 1381, 15, 5, 204, 8, 42827, 741, 73, 438, 24, 21, 231, 113, 350, 251, 4, 1381, 15, 5, 132, 8, 45, 129, 21, 24, 5, 1969, 5933, 1437, 5, 28072, 2463, 2564, 101, 10, 19015, 4, 939, 74, 224, 939, 437, 674, 11044, 1836, 1437, 460, 22263, 17071, 53, 45, 3489, 3269, 12, 2871, 16460, 4, 939, 6573, 55, 3354, 30145, 5536, 3361, 14442, 41, 2, 1, 1, 1, 1, 1]	"I'm barely 5'4"" and rarely find a maxi that isn't far too long or the other extreme. i prefer mine to just barely reach the ground as opposed to rising 5 inches from the floor for example. this one is perfect with flat sandals. i tried on the 4 and chuckled b/c it was 6"" too long. tried on the 2 and not only was it the perfect length  the bodice fit like a glove. i would say i'm average bust size  always fluctuating but not generally flat-chested. i prefer more conservative sleeveless dresses an"	2021-07-04T06:05:58Z
11377	-1	0	[0, 100, 95, 829, 127, 124, 12, 24932, 3418, 8132, 299, 11, 2440, 4, 24, 18, 45, 2440, 53, 1386, 10, 22018, 1437, 475, 5229, 1329, 9695, 2911, 1173, 30863, 4, 24, 1326, 101, 10, 157, 12, 35738, 1437, 13596, 66, 13454, 6399, 19, 10, 7428, 910, 15315, 552, 5, 2576, 4, 98, 6770, 4, 24, 18, 164, 124, 13, 686, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I just received my back-ordered wildberry top in blue. it's not blue but instead a dull  mottled purplish hue. it looks like a well-worn  stretched out tee shirt with a tired ruffle along the bottom. so disappointing. it's going back for sure.	2021-07-04T06:05:58Z
18718	0	1	[0, 100, 657, 98, 203, 59, 24, 734, 24, 269, 16, 10, 12058, 2125, 328, 1437, 939, 95, 1395, 120, 81, 5, 10941, 24150, 734, 89, 18, 402, 59, 24, 14, 817, 162, 619, 101, 24, 1326, 25, 600, 939, 2162, 24, 350, 650, 1437, 50, 28704, 24, 11, 5, 3841, 254, 5457, 288, 1437, 939, 437, 5, 129, 65, 18240, 15, 14, 1437, 98, 24, 531, 28, 162, 4, 29784, 4, 939, 206, 939, 437, 164, 7, 28, 6504, 34432, 352, 671, 42, 65, 46225, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love so much about it... it really is a gorgeous piece!  i just cannot get over the shorter sleeve... there's something about it that makes me feel like it looks as though i bought it too small  or shrunk it in the dryer =0  i'm the only one commenting on that  so it must be me. lol. i think i'm going to begrudgingly return this one :(	2021-07-04T06:05:58Z
6435	1	2	[0, 3908, 10, 16576, 98, 11577, 1437, 24, 18, 543, 45, 7, 619, 1372, 2498, 24, 4, 939, 1381, 42, 15, 11, 1400, 1437, 511, 10, 2428, 2734, 311, 4, 150, 939, 2333, 240, 4716, 1459, 10070, 13, 5933, 73, 4892, 42222, 6216, 36, 118, 437, 195, 108, 306, 1437, 28701, 1119, 43, 1437, 5, 1675, 1836, 132, 21, 10, 372, 2564, 8, 5933, 4, 143, 10941, 8, 24, 189, 33, 551, 10, 828, 9, 5, 32595, 409, 31, 5, 16576, 36, 463, 939, 218, 75, 4784, 1508, 10, 10941, 5933, 1437, 53, 42, 21, 2721, 25, 24, 21, 322, 5, 425, 16, 10, 828, 8431, 1437, 53, 5, 1318, 9, 5, 1468, 39665, 24, 4, 5, 65, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	With a skirt so vibrant  it's hard not to feel happy wearing it. i tried this on in store  following a spring fashion show. while i usually need petite sizes for length/proportion purposes (i'm 5'4  slender build)  the regular size 2 was a great fit and length. any shorter and it may have taken a bit of the elegance away from the skirt (and i don't necessarily mind a shorter length  but this was beautiful as it was). the price is a bit steep  but the quality of the material justifies it. the one	2021-07-04T06:05:58Z
8150	-1	0	[0, 100, 21, 98, 546, 556, 7, 41, 6344, 19220, 118, 3588, 4, 1437, 42, 21, 45, 24, 4, 1437, 2198, 192, 149, 4, 1437, 939, 4443, 47, 115, 3568, 24, 25, 10, 30260, 3235, 1719, 62, 4, 1437, 53, 28, 2460, 7, 17839, 5, 5933, 50, 47, 40, 1805, 4, 1437, 63, 41, 8372, 1521, 4, 3668, 45, 966, 5, 425, 4, 1437, 939, 3584, 5, 5278, 73, 26296, 8, 939, 115, 33, 13, 80, 9, 162, 11, 5, 3588, 4, 1835, 42, 2125, 396, 546, 124, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was so looking forward to an awesome maxi dress.  this was not it.  completely see through.  i guess you could wear it as a bathing suit cover up.  but be prepared to knot the length or you will trip.  its an odd design. absolutely not worth the price.  i purchased the sm/md and i could have for two of me in the dress. returned this piece without looking back	2021-07-04T06:05:58Z
3343	0	1	[0, 133, 1521, 1415, 2422, 11962, 804, 1437, 53, 11, 621, 1437, 5, 1468, 2551, 6162, 4, 888, 1437, 23, 513, 11, 5, 2272, 65, 1437, 5, 1468, 16, 430, 11, 5, 29874, 8, 2705, 9042, 131, 114, 24, 56, 70, 57, 5, 29874, 1468, 1437, 24, 74, 33, 57, 203, 35735, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The design looked super cute online  but in person  the material seemed cheap. actually  at least in the green one  the material is different in the striped and solid sections; if it had all been the striped material  it would have been much nicer.	2021-07-04T06:05:58Z
361	-1	0	[0, 15622, 5315, 8, 6215, 16, 66, 13, 162, 328, 939, 524, 98, 5779, 4, 939, 269, 6640, 42, 3588, 8, 21, 546, 13, 10, 1531, 1437, 16141, 92, 3294, 3588, 4, 300, 24, 1437, 1381, 24, 15, 1437, 362, 24, 160, 1437, 439, 124, 7, 356, 23, 5, 8118, 804, 734, 8310, 10859, 473, 24, 4521, 14, 24, 34, 10, 1874, 12, 1090, 424, 11, 5, 10762, 4, 939, 4443, 47, 64, 192, 24, 114, 47, 21762, 11, 3615, 15, 5, 2274, 1437, 53, 24, 18, 45, 2801, 11, 5, 2788, 4, 54, 15, 9069, 18, 2272, 6872, 888, 1326, 205, 19, 10, 1874, 12, 1193, 21337, 17516, 24, 2323, 358, 693, 223, 195, 108, 698, 113, 235, 11, 5, 475, 6502, 462, 2, 1, 1, 1]	"Three strikes and retailer is out for me! i am so disappointed. i really liked this dress and was looking for a fun  distinctive new shift dress. got it  tried it on  took it off  went back to look at the listing online...nowhere does it mention that it has a drop-seam in the shoulders. i guess you can see it if you zoom in closely on the image  but it's not mentioned in the text. who on god's green earth actually looks good with a drop-shoulder?! it hits every woman under 5'10"" right in the middl"	2021-07-04T06:05:58Z
