review_id	sentiment	label_id	input_ids	review_body	date
19222	-1	0	[0, 495, 5224, 2092, 7, 28, 11875, 2564, 1437, 53, 14, 18, 444, 31, 5, 403, 4, 2333, 3568, 41, 3023, 29, 1675, 142, 939, 33, 10, 251, 28762, 13, 127, 195, 108, 246, 113, 1437, 53, 24, 95, 10601, 15, 162, 101, 10, 2016, 14072, 4, 939, 33, 10, 543, 86, 2609, 14442, 122, 14, 939, 437, 45, 447, 8, 101, 7, 33, 10, 891, 15, 865, 13, 70, 3508, 7657, 5579, 605, 13093, 1033, 1437, 7041, 29, 1437, 780, 7657, 4, 939, 5207, 42, 65, 74, 972, 127, 782, 4, 5779, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Dress appears to be slim fit  but that's far from the case. usually wear an xs regular because i have a long torso for my 5'3""  but it just hung on me like a heavy sack. i have a hard time finding dresses now that i'm not working and like to have a couple on hand for all purpose occasions--weddings  memorials  special occasions. i hoped this one would meet my needs. disappointed."	2021-07-04T06:05:58Z
17688	-1	0	[0, 100, 2638, 5, 169, 42, 6399, 1415, 77, 939, 1381, 24, 15, 11, 5, 1400, 53, 139, 77, 939, 300, 184, 939, 5426, 24, 18, 2778, 11708, 4, 47, 64, 75, 3568, 10, 1104, 11689, 19, 24, 1437, 13, 1246, 142, 24, 40, 311, 149, 4, 602, 24, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I loved the way this shirt looked when i tried it on in the store buto when i got home i realized it's extremely sheer. you can't wear a white bra with it  for example because it will show through. taking it back.	2021-07-04T06:05:58Z
9446	-1	0	[0, 100, 657, 5, 1114, 9, 42, 299, 8, 2740, 24, 11, 1104, 4, 24, 16, 10, 372, 1521, 8, 10301, 16, 2579, 19, 10844, 4, 5, 760, 16, 160, 1104, 326, 6399, 1468, 19, 10, 7524, 8, 5, 124, 16, 10, 1109, 10521, 2859, 16375, 2798, 4, 939, 524, 3357, 24, 25, 24, 16, 182, 7174, 8, 5, 1318, 16, 6162, 546, 4, 114, 5, 4978, 9, 1468, 56, 57, 10, 828, 33997, 8, 357, 156, 1437, 172, 24, 74, 33, 57, 10, 1924, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the idea of this top and ordered it in white. it is a great design and proportion is nice with jeans. the front is off white t shirt material with a pocket and the back is a light grey heathered panel. i am returning it as it is very thin and the quality is cheap looking. if the grade of material had been a bit thicker and better made  then it would have been a winner!	2021-07-04T06:05:58Z
11422	-1	0	[0, 1708, 101, 97, 34910, 26, 1437, 24, 1326, 1085, 101, 5, 2170, 9, 5, 1421, 4, 939, 524, 195, 108, 246, 113, 8, 8017, 23246, 1437, 939, 2333, 3568, 41, 3023, 29, 11, 475, 4791, 548, 8, 939, 2740, 5, 3023, 29, 4716, 1459, 111, 5, 31622, 32, 45, 29861, 98, 5, 299, 233, 9, 5, 3588, 16, 62, 350, 239, 8, 172, 89, 16, 95, 98, 203, 1468, 1437, 24, 1326, 101, 939, 437, 231, 377, 5283, 4, 8, 939, 2333, 657, 7082, 14442, 101, 42, 1437, 53, 5, 169, 42, 5712, 269, 473, 146, 47, 356, 101, 47, 32, 9646, 10, 14072, 9, 15042, 4, 98, 29673, 4567, 1437, 142, 5, 1468, 16, 2721, 8, 939, 4600, 2, 1, 1, 1, 1, 1, 1, 1]	"But like other reviewers said  it looks nothing like the picture of the model. i am 5'3"" and 110 lbs  i usually wear an xs in maeve and i ordered the xs petite - the straps are not adjustable so the top part of the dress is up too high and then there is just so much material  it looks like i'm 6 months pregnant. and i usually love loose dresses like this  but the way this falls really does make you look like you are hiding a sack of potatoes. so bummed  because the material is beautiful and i lo"	2021-07-04T06:05:58Z
4469	1	2	[0, 713, 3588, 16, 269, 2721, 4, 939, 21, 546, 13, 402, 7, 3568, 7, 10, 1035, 231, 1021, 108, 17036, 3312, 1437, 8, 42, 3588, 40, 173, 6683, 4, 5, 10199, 16, 6921, 8, 34, 10, 5262, 828, 9, 79, 225, 7, 24, 61, 817, 24, 356, 10, 410, 35735, 8, 55, 4828, 4, 959, 1437, 47, 64, 2773, 3588, 24, 159, 4, 127, 129, 696, 21, 5, 5933, 4, 939, 437, 195, 108, 306, 8, 42, 3588, 21, 169, 350, 251, 4, 2299, 240, 7, 185, 160, 59, 195, 50, 231, 4877, 328, 939, 67, 56, 7, 1836, 62, 4, 939, 115, 33, 1381, 5, 4716, 1459, 1437, 53, 24, 2564, 98, 157, 6128, 4682, 5933, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1]	This dress is really beautiful. i was looking for something to wear to a summer 6 o'clock wedding  and this dress will work perfectly. the fabric is smooth and has a tiny bit of sheen to it which makes it look a little nicer and more formal. however  you can easily dress it down. my only issue was the length. i'm 5'4 and this dress was way too long. definitely need to take off about 5 or 6 inches! i also had to size up. i could have tried the petite  but it fit so well everywhere except length 	2021-07-04T06:05:58Z
9721	1	2	[0, 104, 1584, 42, 11, 5, 2272, 1352, 1437, 2850, 1400, 1437, 8, 24, 2037, 127, 2295, 4, 939, 2740, 10, 4716, 1459, 10, 186, 423, 1437, 8, 939, 37282, 24, 4, 2579, 26370, 5326, 219, 4, 10, 410, 9049, 459, 4, 5, 21764, 32, 13103, 18140, 1827, 1437, 53, 24, 817, 162, 619, 579, 27633, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Saw this in the greenville  sc store  and it caught my eye. i ordered a petite a week later  and i adore it. nice embroidery. a little sparkle. the sleeves are voluminous  but it makes me feel sassy.	2021-07-04T06:05:58Z
7463	0	1	[0, 100, 3584, 209, 11, 10, 973, 4716, 1459, 8, 10, 973, 1675, 4, 5, 973, 338, 21, 350, 251, 8, 15713, 3804, 62, 23213, 1323, 5, 4117, 4, 51, 58, 67, 7082, 11, 5, 13977, 8, 1374, 809, 4, 5, 973, 642, 2564, 372, 11, 5, 13977, 8, 809, 1437, 959, 131, 375, 5, 4117, 24, 21, 350, 3229, 8, 456, 24, 15713, 3804, 53, 45, 25, 1099, 25, 5, 973, 6701, 4, 5, 1374, 1318, 9, 5, 1236, 12001, 1302, 5342, 205, 4, 5, 2564, 95, 222, 45, 173, 13, 162, 98, 209, 213, 124, 8, 5, 8131, 1388, 13, 1104, 10844, 4, 74, 657, 24, 114, 51, 156, 5, 15671, 2457, 10844, 11, 1104, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I purchased these in a 26 petite and a 26 regular. the 26r was too long and bunched up terribly pass the knee. they were also loose in the waist and overall body. the 26p fit great in the waist and body  however; past the knee it was too tight and again it bunched but not as bad as the 26 reg. the overall quality of the jean seems fairly good. the fit just did not work for me so these go back and the hunt continues for white jeans. would love it if they made the hyphen jeans in white.	2021-07-04T06:05:58Z
11707	-1	0	[0, 713, 6399, 16, 7174, 8, 1481, 1115, 13802, 4, 5, 1318, 16, 1368, 947, 119, 2714, 3407, 4, 29747, 24203, 4, 45, 10, 2378, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This shirt is thin and shapeless. the quality is h&m esque. unflattering. not a fan	2021-07-04T06:05:58Z
13961	1	2	[0, 713, 299, 16, 127, 213, 12, 560, 878, 22379, 8771, 299, 15, 5, 12729, 1437, 63, 2422, 3137, 24382, 8, 45, 7, 3279, 7, 3568, 1328, 70, 5, 2516, 4, 1237, 1528, 7, 1836, 8, 939, 120, 10, 6900, 9, 33391, 15, 5, 1318, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This top is my go-to running errands top on the weekends  its super comfy and not to warm to wear throughout all the seasons. runs true to size and i get a bunch of compliments on the quality!	2021-07-04T06:05:58Z
391	1	2	[0, 38805, 13178, 11, 182, 14160, 648, 2007, 2496, 4, 31433, 4735, 1437, 939, 13165, 7, 6173, 14, 26, 24, 2075, 326, 1872, 8, 1249, 62, 885, 10, 3298, 4740, 251, 65, 14, 351, 75, 173, 190, 114, 939, 17652, 24, 4, 14, 40, 6396, 162, 5579, 460, 645, 1533, 10070, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Soft cotton in very stylish yet simple style. regrettably  i listened to reviews that said it ran tts and ended up w a baggy long one that won't work even if i shrink it. that will teach me-- always order multiple sizes!	2021-07-04T06:05:58Z
9217	-1	0	[0, 2709, 10, 891, 688, 1437, 939, 19639, 442, 42, 2229, 4, 11, 2490, 14, 127, 1836, 74, 117, 1181, 28, 577, 1437, 939, 2740, 42, 9869, 299, 4, 77, 24, 2035, 1437, 939, 21, 1320, 5779, 19, 63, 8089, 734, 879, 3341, 5, 11577, 8089, 11, 5, 1345, 1437, 5, 299, 18, 8089, 58, 22018, 734, 4321, 10, 6219, 87, 8978, 8, 12339, 1195, 87, 24251, 7232, 4, 56, 5, 2564, 57, 357, 1437, 939, 74, 33, 1682, 42, 6880, 1135, 9, 63, 3195, 4, 24, 18, 847, 7735, 328, 600, 24, 1237, 2829, 739, 1437, 939, 1299, 5, 299, 21, 4812, 15898, 149, 5, 2853, 11044, 8, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	For a couple weeks  i debated making this purchase. in fear that my size would no longer be available  i ordered this lovely top. when it arrived  i was immediately disappointed with its colors...unlike the vibrant colors in the photo  the top's colors were dull...more a brown than orange and gray rather than lavender. had the fit been better  i would have kept this item despite of its color. it's cut weird! though it runs slightly large  i felt the top was ill fitted through the upper bust and	2021-07-04T06:05:58Z
12876	1	2	[0, 100, 657, 42, 1437, 95, 2162, 24, 8, 98, 7785, 939, 222, 4, 269, 236, 7, 3568, 24, 66, 1437, 98, 5952, 5, 1650, 40, 3035, 159, 1010, 187, 939, 524, 11, 5, 2077, 8, 52, 32, 7242, 41, 2778, 3279, 2608, 4, 6069, 1437, 24, 40, 28, 19, 162, 10, 251, 86, 734, 2527, 114, 939, 218, 75, 304, 24, 42, 191, 1437, 939, 40, 2140, 25, 24, 16, 25944, 8, 1411, 19, 932, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love this  just bought it and so glad i did. really want to wear it out  so hopefully the weather will cool down soon since i am in the south and we are experiencing an extremely warm winter. regardless  it will be with me a long time...so if i don't use it this season  i will eventually as it is timeless and goes with anything.	2021-07-04T06:05:58Z
3420	-1	0	[0, 713, 16, 15652, 53, 114, 24, 3127, 34, 7, 28, 3841, 12, 16008, 22597, 14, 16, 432, 7844, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is adorable but if it truly has to be dry-cleaned that is deal killer	2021-07-04T06:05:58Z
4460	0	1	[0, 4528, 9304, 32, 98, 11962, 8, 3473, 14, 939, 2740, 349, 3195, 4, 1437, 71, 2498, 5, 909, 1980, 65, 183, 1437, 51, 13596, 66, 98, 7340, 14, 939, 1835, 5, 97, 80, 8089, 4, 1437, 939, 2813, 5, 10199, 21, 33997, 19, 55, 4140, 142, 5, 2496, 8, 847, 16, 269, 11962, 4, 741, 22539, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These pants are so cute and comfortable that i ordered each color.  after wearing the black ones one day  they stretched out so badly that i returned the other two colors.  i wish the fabric was thicker with more stretch because the style and cut is really cute. bummer	2021-07-04T06:05:58Z
7970	-1	0	[0, 133, 16576, 16, 95, 8578, 4, 5, 1521, 16, 372, 53, 5, 1468, 16, 2778, 7174, 8, 192, 149, 4, 89, 16, 10, 9215, 61, 1411, 7, 1084, 12, 212, 8774, 12, 182, 7782, 8, 1299, 7735, 25, 157, 4, 5, 16415, 2923, 32, 8578, 53, 45, 372, 4, 1374, 1437, 24, 16, 45, 966, 2746, 455, 425, 13, 50, 4558, 583, 14, 4, 8, 456, 1437, 28, 13441, 9, 24, 145, 192, 149, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The skirt is just okay. the design is great but the material is extremely thin and see through. there is a slip which goes to mid-thigh- very strange and felt weird as well. the pleats are okay but not great. overall  it is not worth paying full price for or anywhere near that. and again  be wary of it being see through.	2021-07-04T06:05:58Z
7030	1	2	[0, 32523, 657, 42, 13855, 6439, 4, 939, 524, 195, 108, 176, 17809, 73, 18159, 29882, 8, 5, 3023, 29, 10698, 6683, 36, 118, 524, 3700, 41, 3023, 29, 73, 612, 322, 77, 939, 1166, 986, 6173, 939, 21, 1341, 2283, 7, 1166, 14, 144, 82, 303, 24, 7, 28, 22, 20263, 13332, 15346, 113, 5579, 5, 13977, 1971, 888, 2323, 127, 1632, 13977, 36, 8987, 141, 24, 16, 7092, 15, 5, 1421, 43, 1437, 61, 393, 2594, 328, 372, 1318, 1437, 7992, 10199, 8, 5, 16415, 2923, 11, 5, 760, 32, 2721, 4, 64, 75, 2067, 7, 3568, 24, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Absolutely love this jumpsuit. i am 5'2''/103lbs and the xs fits perfectly (i am typically an xs/00). when i read previous reviews i was quite excited to read that most people found it to be ""short waisted""-- the waist band actually hits my natural waist (just how it is pictured on the model)  which never happens! great quality  thick fabric and the pleats in the front are beautiful. can't wait to wear it!"	2021-07-04T06:05:58Z
879	-1	0	[0, 100, 2854, 19, 5, 97, 34910, 14, 42, 1237, 380, 4, 9574, 89, 16, 1085, 2735, 87, 41, 3023, 29, 98, 42, 16, 164, 124, 4, 939, 657, 5, 784, 9839, 7841, 1468, 1437, 939, 33, 277, 16576, 19, 42, 1468, 8, 770, 7, 657, 42, 25, 157, 53, 24, 16, 350, 380, 8, 19, 5, 2451, 20951, 2468, 3229, 7, 2564, 24, 630, 75, 356, 235, 4, 24, 16, 45, 25, 7092, 25, 157, 4, 5, 16576, 939, 829, 16, 10, 4761, 2440, 21288, 1437, 45, 5, 9869, 1109, 2440, 25, 7092, 1437, 277, 1219, 596, 939, 524, 3357, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I agree with the other reviewers that this runs big. unfortunately there is nothing smaller than an xs so this is going back. i love the lyocell material  i have another skirt with this material and wanted to love this as well but it is too big and with the drawstring pulled tight to fit it doesn't look right. it is not as pictured as well. the skirt i received is a medium blue denim  not the lovely light blue as pictured  another reason why i am returning.	2021-07-04T06:05:58Z
11628	-1	0	[0, 100, 437, 15, 5, 10941, 36, 245, 17809, 246, 8070, 526, 9, 5, 8576, 8, 2333, 3568, 41, 3023, 29, 11, 6215, 4, 42, 16, 10, 9869, 3235, 53, 24, 399, 75, 173, 23, 70, 13, 162, 4, 24, 429, 173, 157, 15, 10, 26647, 621, 50, 951, 54, 16, 1181, 13332, 15346, 4, 5, 910, 4272, 154, 8, 35682, 847, 2985, 21, 45, 34203, 15, 162, 23, 70, 4, 24, 21, 182, 3229, 8, 7756, 3804, 4, 16748, 1437, 939, 1835, 24, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"I'm on the shorter (5''3"") side of the spectrum and usually wear an xs in retailer. this is a lovely suit but it didn't work at all for me. it might work well on a taller person or someone who is longer waisted. the ruching and fuller cut leg was not flattering on me at all. it was very tight and pinched. sadly  i returned it."	2021-07-04T06:05:58Z
7063	-1	0	[0, 713, 3588, 478, 127, 13977, 11, 10, 7735, 1514, 8, 21, 350, 765, 4, 939, 74, 45, 33, 1299, 3473, 33842, 81, 4, 24, 21, 10, 29826, 350, 455, 61, 938, 75, 34203, 1169, 4, 1437, 939, 269, 770, 7, 657, 24, 42790, 51, 1521, 16, 15652, 4, 1437, 939, 240, 7, 671, 24, 12846, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress hit my waist in a weird spot and was too short. i would not have felt comfortable bending over. it was a tad too full which wasn't flattering either.  i really wanted to love it bc they design is adorable.  i need to return it!!	2021-07-04T06:05:58Z
17837	-1	0	[0, 40084, 42, 11, 5, 2440, 8, 21, 98, 2283, 4, 150, 24, 1326, 11962, 1437, 951, 56, 2563, 2162, 42, 1437, 10610, 24, 1437, 8, 1835, 24, 4, 24, 56, 1050, 8, 2335, 2549, 70, 81, 24, 4, 45, 7, 4521, 103, 761, 9, 1275, 22052, 4, 24, 21, 181, 7491, 70, 81, 4, 98, 203, 13, 1318, 797, 16506, 939, 218, 75, 1508, 2159, 341, 383, 53, 23, 513, 2382, 24, 62, 8, 492, 162, 10, 6720, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Got this in the blue and was so excited. while it looks cute  someone had clearly bought this  worn it  and returned it. it had human and dog hair all over it. not to mention some kind of red strings. it was pilling all over. so much for quality control!!! i don't mind buying used things but at least clean it up and give me a discount!	2021-07-04T06:05:58Z
12775	1	2	[0, 42370, 5933, 8, 8089, 4, 939, 120, 553, 147, 939, 300, 24, 15, 5, 6701, 1437, 358, 86, 939, 3568, 24, 4, 2260, 10, 9881, 16464, 19, 3269, 6255, 1536, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Perfect length and colors. i get asked where i got it on the reg  every time i wear it. mostly a casual vibe with flat sandals...	2021-07-04T06:05:58Z
1552	1	2	[0, 4528, 9774, 32, 182, 157, 10301, 196, 8, 1531, 4, 5, 11267, 6184, 16, 1514, 15, 2904, 8, 5, 5425, 33585, 64, 22157, 62, 110, 9304, 1735, 4, 1437, 939, 524, 10, 2378, 9, 9727, 261, 282, 906, 8, 209, 1989, 9304, 58, 10262, 31306, 847, 11, 6676, 7, 144, 9, 5, 11019, 939, 33, 4, 939, 2333, 240, 7, 645, 30197, 9304, 11, 6764, 1437, 53, 209, 1006, 19, 5, 1675, 11, 1090, 424, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These crops are very well proportioned and fun. the graphic pattern is spot on trend and the unusual silhouette can spice up your pants options.  i am a fan of cartonnier and these particular pants were surprisingly generously cut in comparison to most of the styles i have. i usually need to order cropped pants in tall  but these worked with the regular inseam.	2021-07-04T06:05:58Z
8185	0	1	[0, 713, 21, 350, 380, 11, 5, 3701, 359, 939, 399, 75, 101, 141, 89, 21, 129, 65, 6148, 1706, 5, 299, 98, 14, 24, 156, 110, 809, 356, 29342, 219, 4, 410, 350, 24, 17414, 350, 4, 275, 631, 59, 24, 21, 5, 356, 9, 5, 3369, 12746, 219, 19008, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This was too big in the arms & i didn't like how there was only one button toward the top so that it made your body look hippy. little too itchy too. best thing about it was the look of the slouchy collar.	2021-07-04T06:05:58Z
12508	1	2	[0, 597, 2629, 372, 8, 5, 1468, 2653, 372, 15, 328, 164, 7, 907, 10, 200, 65, 11, 10, 430, 6184, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Fits great and the material feels great on! going to buy a second one in a different pattern.	2021-07-04T06:05:58Z
2883	1	2	[0, 4528, 32, 98, 3793, 8, 11962, 8, 939, 115, 192, 2185, 2498, 106, 10, 319, 4, 959, 1437, 127, 2340, 564, 21, 95, 350, 3298, 4740, 8, 5, 367, 498, 939, 1381, 7, 3568, 106, 198, 5, 790, 1437, 51, 95, 3298, 4462, 66, 8, 70, 939, 222, 21, 2999, 106, 62, 358, 132, 2397, 4, 939, 2740, 5, 909, 1437, 2260, 142, 939, 938, 75, 5373, 59, 143, 9, 5, 97, 8089, 4, 114, 89, 58, 143, 8089, 314, 11, 10, 706, 14, 939, 115, 192, 2185, 2498, 1437, 939, 74, 769, 645, 106, 11, 10, 2735, 1836, 8, 192, 114, 51, 58, 143, 357, 13, 162, 4, 939, 206, 114, 51, 2564, 47, 157, 10, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	These are so soft and cute and i could see myself wearing them a lot. however  my normal 25 was just too baggy and the few times i tried to wear them around the house  they just bagged out and all i did was pull them up every 2 seconds. i ordered the black  mostly because i wasn't crazy about any of the other colors. if there were any colors left in a 24 that i could see myself wearing  i would re order them in a smaller size and see if they were any better for me. i think if they fit you well a	2021-07-04T06:05:58Z
12544	0	1	[0, 100, 770, 7, 657, 42, 326, 7363, 42041, 4, 939, 1166, 5, 6173, 137, 12926, 4, 939, 657, 5, 3195, 1437, 5, 2408, 9, 5, 29716, 1437, 5, 14966, 6721, 4, 5, 650, 2564, 162, 6683, 131, 939, 524, 10, 2631, 428, 1437, 45, 4007, 197, 3215, 1437, 8, 15, 5, 7174, 526, 11, 127, 2853, 809, 4, 959, 1437, 42, 6880, 34, 10, 7782, 22, 3662, 47482, 113, 2564, 4, 5, 2170, 9, 5, 124, 1217, 17878, 23, 42, 53, 24, 18, 3007, 11, 621, 4, 24, 18, 101, 10, 10342, 14216, 299, 50, 190, 2829, 8419, 2379, 2158, 219, 1437, 61, 1622, 630, 75, 173, 19, 127, 3989, 4, 2704, 1437, 939, 437, 251, 13332, 15346, 4, 939, 115, 33, 156, 42, 173, 56, 2]	"I wanted to love this turtleneck. i read the reviews before ordering. i love the color  the weight of the knit  the ribbing. the small fit me perfectly; i am a 34b  not broad shouldered  and on the thin side in my upper body. however  this item has a strange ""blousy"" fit. the picture of the back view hints at this but it's worse in person. it's like a bell shaped top or even slightly trapezey  which simply doesn't work with my shape. plus  i'm long waisted. i could have made this work had it not"	2021-07-04T06:05:58Z
